contractSymbol,strike,Time to Maturity (Years),fairPrice
SPXW241231C06155000,6155.0,0.1232876712328767,15.700000000000001
SPXW241231C06160000,6160.0,0.1232876712328767,14.8
SPXW241231C06165000,6165.0,0.1232876712328767,14.100000000000001
SPXW241231C06170000,6170.0,0.1232876712328767,13.45
SPXW241231C06175000,6175.0,0.1232876712328767,13.0
SPXW241231C06180000,6180.0,0.1232876712328767,12.399999999999999
SPXW241231C06185000,6185.0,0.1232876712328767,11.85
SPXW241231C06190000,6190.0,0.1232876712328767,11.3
SPXW241231C06195000,6195.0,0.1232876712328767,10.7
SPXW241231C06200000,6200.0,0.1232876712328767,10.3
SPXW241231C06205000,6205.0,0.1232876712328767,9.75
SPXW241231C06210000,6210.0,0.1232876712328767,9.15
SPXW241231C06215000,6215.0,0.1232876712328767,8.75
SPXW241231C06220000,6220.0,0.1232876712328767,8.45
SPXW241231C06225000,6225.0,0.1232876712328767,8.0
SPXW241231C06230000,6230.0,0.1232876712328767,7.65
SPXW241231C06235000,6235.0,0.1232876712328767,7.15
SPXW241231C06240000,6240.0,0.1232876712328767,6.95
SPXW241231C06245000,6245.0,0.1232876712328767,6.5
SPXW241231C06250000,6250.0,0.1232876712328767,6.25
SPXW241231C06255000,6255.0,0.1232876712328767,5.85
SPXW241231C06260000,6260.0,0.1232876712328767,5.6
SPXW241231C06265000,6265.0,0.1232876712328767,5.35
SPXW241231C06270000,6270.0,0.1232876712328767,5.1
SPXW241231C06275000,6275.0,0.1232876712328767,4.85
SPXW241231C06280000,6280.0,0.1232876712328767,4.6
SPXW241231C06290000,6290.0,0.1232876712328767,4.15
SPXW241231C06300000,6300.0,0.1232876712328767,3.8
SPXW241231C06310000,6310.0,0.1232876712328767,3.4000000000000004
SPXW241231C06320000,6320.0,0.1232876712328767,3.0999999999999996
SPXW241231C06325000,6325.0,0.1232876712328767,2.925
SPXW241231C06330000,6330.0,0.1232876712328767,2.8
SPXW241231C06340000,6340.0,0.1232876712328767,2.5
SPXW241231C06350000,6350.0,0.1232876712328767,2.3
SPXW241231C06360000,6360.0,0.1232876712328767,2.05
SPXW241231C06370000,6370.0,0.1232876712328767,1.875
SPXW241231C06375000,6375.0,0.1232876712328767,1.7999999999999998
SPXW241231C06380000,6380.0,0.1232876712328767,1.7000000000000002
SPXW241231C06390000,6390.0,0.1232876712328767,1.55
SPXW241231C06400000,6400.0,0.1232876712328767,1.4500000000000002
SPXW241231C06410000,6410.0,0.1232876712328767,1.35
SPXW241231C06420000,6420.0,0.1232876712328767,1.225
SPXW241231C06425000,6425.0,0.1232876712328767,1.175
SPXW241231C06430000,6430.0,0.1232876712328767,1.125
SPXW241231C06440000,6440.0,0.1232876712328767,1.05
SPXW241231C06450000,6450.0,0.1232876712328767,0.9500000000000001
SPXW241231C06470000,6470.0,0.1232876712328767,0.875
SPXW241231C06475000,6475.0,0.1232876712328767,0.8250000000000001
SPXW241231C06480000,6480.0,0.1232876712328767,0.8
SPXW241231C06490000,6490.0,0.1232876712328767,0.75
SPXW241231C06500000,6500.0,0.1232876712328767,0.7
SPXW241231C06510000,6510.0,0.1232876712328767,0.675
SPXW241231C06520000,6520.0,0.1232876712328767,0.65
SPXW241231C06530000,6530.0,0.1232876712328767,0.6
SPXW241231C06540000,6540.0,0.1232876712328767,0.6
SPXW241231C06550000,6550.0,0.1232876712328767,0.5249999999999999
SPXW241231C06600000,6600.0,0.1232876712328767,0.425
SPXW241231C06650000,6650.0,0.1232876712328767,0.375
SPXW241231C06700000,6700.0,0.1232876712328767,0.35
SPXW241231C06800000,6800.0,0.1232876712328767,0.275
SPXW241231C06900000,6900.0,0.1232876712328767,0.225
SPXW241231C07000000,7000.0,0.1232876712328767,0.225
SPXW241231C07200000,7200.0,0.1232876712328767,0.35
SPXW241231C07400000,7400.0,0.1232876712328767,0.3
SPXW241231C07600000,7600.0,0.1232876712328767,0.25
SPXW241231C07800000,7800.0,0.1232876712328767,0.2
SPXW250103C04000000,4000.0,0.13150684931506848,1905.5
SPXW250103C05000000,5000.0,0.13150684931506848,916.25
SPXW250103C05400000,5400.0,0.13150684931506848,641.56
SPXW250103C05450000,5450.0,0.13150684931506848,392.97
SPXW250103C05500000,5500.0,0.13150684931506848,534.57
SPXW250103C05525000,5525.0,0.13150684931506848,453.85
SPXW250103C05550000,5550.0,0.13150684931506848,331.04
SPXW250103C05575000,5575.0,0.13150684931506848,458.38
SPXW250103C05600000,5600.0,0.13150684931506848,452.76
SPXW250103C05610000,5610.0,0.13150684931506848,343.49
SPXW250103C05620000,5620.0,0.13150684931506848,260.8
SPXW250103C05625000,5625.0,0.13150684931506848,443.27
SPXW250103C05630000,5630.0,0.13150684931506848,250.28
SPXW250103C05650000,5650.0,0.13150684931506848,247.21
SPXW250103C05660000,5660.0,0.13150684931506848,303.46
SPXW250103C05670000,5670.0,0.13150684931506848,222.37
SPXW250103C05675000,5675.0,0.13150684931506848,203.64
SPXW250103C05680000,5680.0,0.13150684931506848,288.83
SPXW250103C05690000,5690.0,0.13150684931506848,220.57
SPXW250103C05700000,5700.0,0.13150684931506848,338.38
SPXW250103C05720000,5720.0,0.13150684931506848,247.3
SPXW250103C05725000,5725.0,0.13150684931506848,243.2
SPXW250103C05730000,5730.0,0.13150684931506848,239.10000000000002
SPXW250103C05740000,5740.0,0.13150684931506848,231.05
SPXW250103C05750000,5750.0,0.13150684931506848,223.05
SPXW250103C05760000,5760.0,0.13150684931506848,215.15
SPXW250103C05770000,5770.0,0.13150684931506848,207.35
SPXW250103C05775000,5775.0,0.13150684931506848,203.45
SPXW250103C05790000,5790.0,0.13150684931506848,191.89999999999998
SPXW250103C05800000,5800.0,0.13150684931506848,184.10000000000002
SPXW250103C05810000,5810.0,0.13150684931506848,176.95
SPXW250103C05820000,5820.0,0.13150684931506848,169.55
SPXW250103C05825000,5825.0,0.13150684931506848,165.9
SPXW250103C05840000,5840.0,0.13150684931506848,154.6
SPXW250103C05850000,5850.0,0.13150684931506848,147.65
SPXW250103C05860000,5860.0,0.13150684931506848,140.75
SPXW250103C05870000,5870.0,0.13150684931506848,134.05
SPXW250103C05875000,5875.0,0.13150684931506848,130.75
SPXW250103C05880000,5880.0,0.13150684931506848,127.55000000000001
SPXW250103C05890000,5890.0,0.13150684931506848,121.1
SPXW250103C05900000,5900.0,0.13150684931506848,114.85
SPXW250103C05910000,5910.0,0.13150684931506848,108.75
SPXW250103C05920000,5920.0,0.13150684931506848,102.85
SPXW250103C05925000,5925.0,0.13150684931506848,99.94999999999999
SPXW250103C05930000,5930.0,0.13150684931506848,97.05000000000001
SPXW250103C05940000,5940.0,0.13150684931506848,91.5
SPXW250103C05950000,5950.0,0.13150684931506848,86.1
SPXW250103C05975000,5975.0,0.13150684931506848,73.5
SPXW250103C06000000,6000.0,0.13150684931506848,62.099999999999994
SPXW250103C06025000,6025.0,0.13150684931506848,51.95
SPXW250103C06050000,6050.0,0.13150684931506848,43.15
SPXW250103C06100000,6100.0,0.13150684931506848,29.05
SPXW250103C06150000,6150.0,0.13150684931506848,19.049999999999997
SPXW250103C06200000,6200.0,0.13150684931506848,12.25
SPXW250103C06250000,6250.0,0.13150684931506848,7.65
SPXW250103C06300000,6300.0,0.13150684931506848,4.7
SPXW250103C06350000,6350.0,0.13150684931506848,2.925
SPXW250103C06400000,6400.0,0.13150684931506848,1.825
SPXW250103C06500000,6500.0,0.13150684931506848,0.875
SPXW250103C06600000,6600.0,0.13150684931506848,0.525
SPXW250103C06800000,6800.0,0.13150684931506848,0.275
SPXW250103C07400000,7400.0,0.13150684931506848,0.3
SPXW250110C04900000,4900.0,0.1506849315068493,1021.25
SPXW250110C05000000,5000.0,0.1506849315068493,922.9
SPXW250110C05525000,5525.0,0.1506849315068493,459.9
SPXW250110C05575000,5575.0,0.1506849315068493,467.63
SPXW250110C05600000,5600.0,0.1506849315068493,353.54
SPXW250110C05620000,5620.0,0.1506849315068493,343.4
SPXW250110C05650000,5650.0,0.1506849315068493,317.7
SPXW250110C05670000,5670.0,0.1506849315068493,300.85
SPXW250110C05675000,5675.0,0.1506849315068493,296.70000000000005
SPXW250110C05680000,5680.0,0.1506849315068493,292.5
SPXW250110C05690000,5690.0,0.1506849315068493,284.15
SPXW250110C05700000,5700.0,0.1506849315068493,275.95000000000005
SPXW250110C05720000,5720.0,0.1506849315068493,259.65
SPXW250110C05725000,5725.0,0.1506849315068493,255.55
SPXW250110C05730000,5730.0,0.1506849315068493,251.55
SPXW250110C05740000,5740.0,0.1506849315068493,243.55
SPXW250110C05750000,5750.0,0.1506849315068493,235.60000000000002
SPXW250110C05760000,5760.0,0.1506849315068493,227.75
SPXW250110C05770000,5770.0,0.1506849315068493,220.0
SPXW250110C05775000,5775.0,0.1506849315068493,216.10000000000002
SPXW250110C05780000,5780.0,0.1506849315068493,212.3
SPXW250110C05790000,5790.0,0.1506849315068493,204.7
SPXW250110C05800000,5800.0,0.1506849315068493,197.10000000000002
SPXW250110C05810000,5810.0,0.1506849315068493,189.7
SPXW250110C05820000,5820.0,0.1506849315068493,182.35
SPXW250110C05825000,5825.0,0.1506849315068493,178.75
SPXW250110C05830000,5830.0,0.1506849315068493,175.15
SPXW250110C05840000,5840.0,0.1506849315068493,167.4
SPXW250110C05850000,5850.0,0.1506849315068493,160.4
SPXW250110C05860000,5860.0,0.1506849315068493,153.5
SPXW250110C05870000,5870.0,0.1506849315068493,146.8
SPXW250110C05875000,5875.0,0.1506849315068493,143.5
SPXW250110C05880000,5880.0,0.1506849315068493,140.2
SPXW250110C05890000,5890.0,0.1506849315068493,133.75
SPXW250110C05900000,5900.0,0.1506849315068493,127.4
SPXW250110C05910000,5910.0,0.1506849315068493,121.25
SPXW250110C05920000,5920.0,0.1506849315068493,115.25
SPXW250110C05925000,5925.0,0.1506849315068493,112.30000000000001
SPXW250110C05930000,5930.0,0.1506849315068493,109.4
SPXW250110C05940000,5940.0,0.1506849315068493,103.69999999999999
SPXW250110C05950000,5950.0,0.1506849315068493,98.15
SPXW250110C05975000,5975.0,0.1506849315068493,85.15
SPXW250110C06000000,6000.0,0.1506849315068493,73.2
SPXW250110C06025000,6025.0,0.1506849315068493,62.3
SPXW250110C06050000,6050.0,0.1506849315068493,52.900000000000006
SPXW250110C06100000,6100.0,0.1506849315068493,37.1
SPXW250110C06150000,6150.0,0.1506849315068493,25.45
SPXW250110C06200000,6200.0,0.1506849315068493,17.15
SPXW250110C06250000,6250.0,0.1506849315068493,11.3
SPXW250110C06300000,6300.0,0.1506849315068493,7.300000000000001
SPXW250110C06350000,6350.0,0.1506849315068493,4.65
SPXW250110C06400000,6400.0,0.1506849315068493,3.025
SPXW250110C06500000,6500.0,0.1506849315068493,1.35
SPXW250110C06600000,6600.0,0.1506849315068493,0.75
SPXW250110C06800000,6800.0,0.1506849315068493,0.325
SPX250117C00200000,200.0,0.16986301369863013,5666.02
SPX250117C00400000,400.0,0.16986301369863013,5412.72
SPX250117C00600000,600.0,0.16986301369863013,5130.37
SPX250117C00800000,800.0,0.16986301369863013,4280.0
SPX250117C01000000,1000.0,0.16986301369863013,4881.9
SPX250117C01200000,1200.0,0.16986301369863013,3934.95
SPX250117C01400000,1400.0,0.16986301369863013,3703.9
SPX250117C01600000,1600.0,0.16986301369863013,4287.450000000001
SPX250117C01800000,1800.0,0.16986301369863013,3829.8
SPX250117C01900000,1900.0,0.16986301369863013,3990.3
SPXW250117C02000000,2000.0,0.16986301369863013,3891.3
SPX250117C02100000,2100.0,0.16986301369863013,3075.55
SPX250117C02400000,2400.0,0.16986301369863013,2911.6000000000004
SPX250117C02500000,2500.0,0.16986301369863013,3396.05
SPX250117C02700000,2700.0,0.16986301369863013,2721.6499999999996
SPX250117C02750000,2750.0,0.16986301369863013,3148.55
SPX250117C02800000,2800.0,0.16986301369863013,2700.46
SPX250117C02850000,2850.0,0.16986301369863013,3022.0
SPX250117C02900000,2900.0,0.16986301369863013,2529.75
SPX250117C02950000,2950.0,0.16986301369863013,2481.75
SPXW250117C03000000,3000.0,0.16986301369863013,2901.2
SPX250117C03050000,3050.0,0.16986301369863013,2385.95
SPX250117C03100000,3100.0,0.16986301369863013,2338.0
SPX250117C03125000,3125.0,0.16986301369863013,2777.5
SPX250117C03150000,3150.0,0.16986301369863013,2290.2
SPX250117C03175000,3175.0,0.16986301369863013,2266.25
SPX250117C03200000,3200.0,0.16986301369863013,2435.55
SPX250117C03250000,3250.0,0.16986301369863013,2653.8500000000004
SPX250117C03275000,3275.0,0.16986301369863013,2342.0
SPX250117C03300000,3300.0,0.16986301369863013,2013.85
SPX250117C03325000,3325.0,0.16986301369863013,1647.25
SPXW250117C03375000,3375.0,0.16986301369863013,2530.35
SPX250117C03400000,3400.0,0.16986301369863013,2505.55
SPX250117C03450000,3450.0,0.16986301369863013,2454.65
SPX250117C03500000,3500.0,0.16986301369863013,2078.25
SPX250117C03525000,3525.0,0.16986301369863013,1231.35
SPX250117C03550000,3550.0,0.16986301369863013,1209.4499999999998
SPX250117C03575000,3575.0,0.16986301369863013,1307.3
SPX250117C03600000,3600.0,0.16986301369863013,2262.75
SPX250117C03625000,3625.0,0.16986301369863013,1263.5
SPX250117C03675000,3675.0,0.16986301369863013,1103.9
SPX250117C03700000,3700.0,0.16986301369863013,2147.95
SPX250117C03725000,3725.0,0.16986301369863013,1518.0
SPX250117C03750000,3750.0,0.16986301369863013,1039.45
SPX250117C03800000,3800.0,0.16986301369863013,2110.3500000000004
SPX250117C03825000,3825.0,0.16986301369863013,2085.6499999999996
SPX250117C03850000,3850.0,0.16986301369863013,2061.0
SPX250117C03900000,3900.0,0.16986301369863013,1871.2
SPX250117C03925000,3925.0,0.16986301369863013,1045.8000000000002
SPXW250117C03950000,3950.0,0.16986301369863013,1962.35
SPX250117C03975000,3975.0,0.16986301369863013,1937.6
SPX250117C04000000,4000.0,0.16986301369863013,1912.0
SPX250117C04025000,4025.0,0.16986301369863013,2010.3
SPX250117C04050000,4050.0,0.16986301369863013,1805.0500000000002
SPX250117C04075000,4075.0,0.16986301369863013,799.0
SPX250117C04100000,4100.0,0.16986301369863013,1813.5500000000002
SPX250117C04125000,4125.0,0.16986301369863013,977.75
SPX250117C04150000,4150.0,0.16986301369863013,1296.5
SPXW250117C04175000,4175.0,0.16986301369863013,1740.35
SPX250117C04200000,4200.0,0.16986301369863013,1714.9499999999998
SPX250117C04225000,4225.0,0.16986301369863013,1226.8
SPX250117C04250000,4250.0,0.16986301369863013,1665.35
SPX250117C04275000,4275.0,0.16986301369863013,1335.85
SPX250117C04300000,4300.0,0.16986301369863013,1426.4
SPX250117C04325000,4325.0,0.16986301369863013,1134.05
SPX250117C04350000,4350.0,0.16986301369863013,1567.9
SPX250117C04375000,4375.0,0.16986301369863013,1241.65
SPX250117C04400000,4400.0,0.16986301369863013,1517.6999999999998
SPX250117C04425000,4425.0,0.16986301369863013,1494.0500000000002
SPX250117C04450000,4450.0,0.16986301369863013,1469.4499999999998
SPXW250117C04475000,4475.0,0.16986301369863013,1332.25
SPX250117C04500000,4500.0,0.16986301369863013,1419.35
SPX250117C04525000,4525.0,0.16986301369863013,1395.75
SPX250117C04550000,4550.0,0.16986301369863013,1370.1999999999998
SPX250117C04575000,4575.0,0.16986301369863013,1293.75
SPX250117C04590000,4590.0,0.16986301369863013,1431.9499999999998
SPXW250117C04600000,4600.0,0.16986301369863013,1322.15
SPX250117C04625000,4625.0,0.16986301369863013,1273.0
SPX250117C04640000,4640.0,0.16986301369863013,1084.3
SPX250117C04650000,4650.0,0.16986301369863013,1273.0
SPXW250117C04670000,4670.0,0.16986301369863013,1261.85
SPXW250117C04675000,4675.0,0.16986301369863013,1257.0500000000002
SPXW250117C04680000,4680.0,0.16986301369863013,1252.1999999999998
SPXW250117C04690000,4690.0,0.16986301369863013,1242.5
SPX250117C04700000,4700.0,0.16986301369863013,1223.0
SPXW250117C04710000,4710.0,0.16986301369863013,1223.1999999999998
SPXW250117C04725000,4725.0,0.16986301369863013,1208.6999999999998
SPX250117C04730000,4730.0,0.16986301369863013,1157.45
SPX250117C04740000,4740.0,0.16986301369863013,1184.75
SPX250117C04750000,4750.0,0.16986301369863013,1174.05
SPXW250117C04760000,4760.0,0.16986301369863013,1174.9
SPXW250117C04775000,4775.0,0.16986301369863013,1160.4
SPXW250117C04780000,4780.0,0.16986301369863013,1155.6
SPXW250117C04790000,4790.0,0.16986301369863013,1146.0
SPXW250117C04800000,4800.0,0.16986301369863013,1126.25
SPXW250117C04810000,4810.0,0.16986301369863013,1126.6999999999998
SPX250117C04820000,4820.0,0.16986301369863013,729.79
SPXW250117C04825000,4825.0,0.16986301369863013,1112.3000000000002
SPXW250117C04830000,4830.0,0.16986301369863013,1107.5
SPXW250117C04840000,4840.0,0.16986301369863013,1097.9
SPXW250117C04850000,4850.0,0.16986301369863013,1077.45
SPXW250117C04860000,4860.0,0.16986301369863013,1067.7
SPXW250117C04870000,4870.0,0.16986301369863013,1069.1
SPX250117C04875000,4875.0,0.16986301369863013,1051.8000000000002
SPX250117C04880000,4880.0,0.16986301369863013,685.44
SPXW250117C04890000,4890.0,0.16986301369863013,1049.95
SPX250117C04900000,4900.0,0.16986301369863013,1027.6
SPXW250117C04910000,4910.0,0.16986301369863013,1019.0
SPXW250117C04920000,4920.0,0.16986301369863013,1009.25
SPX250117C04925000,4925.0,0.16986301369863013,1004.15
SPXW250117C04930000,4930.0,0.16986301369863013,1011.65
SPXW250117C04940000,4940.0,0.16986301369863013,1002.1500000000001
SPX250117C04950000,4950.0,0.16986301369863013,979.15
SPXW250117C04960000,4960.0,0.16986301369863013,983.05
SPXW250117C04970000,4970.0,0.16986301369863013,973.5
SPX250117C04975000,4975.0,0.16986301369863013,954.4000000000001
SPXW250117C04980000,4980.0,0.16986301369863013,964.0
SPXW250117C04990000,4990.0,0.16986301369863013,982.4
SPX250117C05000000,5000.0,0.16986301369863013,930.5
SPX250117C05010000,5010.0,0.16986301369863013,921.7
SPX250117C05025000,5025.0,0.16986301369863013,558.5
SPXW250117C05030000,5030.0,0.16986301369863013,916.5
SPX250117C05040000,5040.0,0.16986301369863013,509.58
SPX250117C05050000,5050.0,0.16986301369863013,882.1
SPXW250117C05060000,5060.0,0.16986301369863013,873.6
SPX250117C05070000,5070.0,0.16986301369863013,863.7
SPXW250117C05075000,5075.0,0.16986301369863013,873.9
SPX250117C05080000,5080.0,0.16986301369863013,701.75
SPXW250117C05090000,5090.0,0.16986301369863013,844.7
SPXW250117C05100000,5100.0,0.16986301369863013,835.1
SPX250117C05110000,5110.0,0.16986301369863013,783.3
SPXW250117C05120000,5120.0,0.16986301369863013,831.6
SPXW250117C05125000,5125.0,0.16986301369863013,642.34
SPX250117C05130000,5130.0,0.16986301369863013,902.65
SPX250117C05140000,5140.0,0.16986301369863013,756.45
SPX250117C05150000,5150.0,0.16986301369863013,786.0
SPX250117C05160000,5160.0,0.16986301369863013,418.63
SPXW250117C05170000,5170.0,0.16986301369863013,745.5
SPX250117C05175000,5175.0,0.16986301369863013,779.8
SPX250117C05180000,5180.0,0.16986301369863013,428.53
SPX250117C05190000,5190.0,0.16986301369863013,747.2
SPX250117C05200000,5200.0,0.16986301369863013,738.3
SPX250117C05210000,5210.0,0.16986301369863013,710.2
SPXW250117C05220000,5220.0,0.16986301369863013,639.65
SPX250117C05225000,5225.0,0.16986301369863013,714.45
SPXW250117C05230000,5230.0,0.16986301369863013,834.33
SPXW250117C05240000,5240.0,0.16986301369863013,816.04
SPXW250117C05250000,5250.0,0.16986301369863013,584.35
SPXW250117C05260000,5260.0,0.16986301369863013,575.55
SPX250117C05270000,5270.0,0.16986301369863013,656.05
SPX250117C05275000,5275.0,0.16986301369863013,667.25
SPX250117C05280000,5280.0,0.16986301369863013,629.1
SPX250117C05290000,5290.0,0.16986301369863013,345.54999999999995
SPXW250117C05300000,5300.0,0.16986301369863013,720.46
SPXW250117C05310000,5310.0,0.16986301369863013,655.55
SPXW250117C05320000,5320.0,0.16986301369863013,741.8
SPX250117C05325000,5325.0,0.16986301369863013,620.2
SPXW250117C05330000,5330.0,0.16986301369863013,602.3499999999999
SPXW250117C05340000,5340.0,0.16986301369863013,722.28
SPX250117C05350000,5350.0,0.16986301369863013,596.8
SPX250117C05360000,5360.0,0.16986301369863013,597.69
SPX250117C05370000,5370.0,0.16986301369863013,416.04
SPXW250117C05375000,5375.0,0.16986301369863013,474.15
SPX250117C05380000,5380.0,0.16986301369863013,579.04
SPXW250117C05390000,5390.0,0.16986301369863013,415.25
SPXW250117C05400000,5400.0,0.16986301369863013,673.52
SPXW250117C05410000,5410.0,0.16986301369863013,444.95
SPX250117C05420000,5420.0,0.16986301369863013,555.95
SPX250117C05425000,5425.0,0.16986301369863013,527.4000000000001
SPX250117C05430000,5430.0,0.16986301369863013,515.6
SPX250117C05440000,5440.0,0.16986301369863013,578.64
SPXW250117C05450000,5450.0,0.16986301369863013,626.52
SPX250117C05460000,5460.0,0.16986301369863013,611.2
SPX250117C05470000,5470.0,0.16986301369863013,489.06
SPX250117C05475000,5475.0,0.16986301369863013,481.45
SPX250117C05480000,5480.0,0.16986301369863013,490.25
SPX250117C05485000,5485.0,0.16986301369863013,487.79999999999995
SPXW250117C05490000,5490.0,0.16986301369863013,379.1
SPX250117C05495000,5495.0,0.16986301369863013,446.3
SPXW250117C05500000,5500.0,0.16986301369863013,570.73
SPX250117C05505000,5505.0,0.16986301369863013,353.4
SPX250117C05510000,5510.0,0.16986301369863013,429.53
SPX250117C05515000,5515.0,0.16986301369863013,424.1
SPXW250117C05520000,5520.0,0.16986301369863013,420.45000000000005
SPXW250117C05525000,5525.0,0.16986301369863013,350.85
SPXW250117C05530000,5530.0,0.16986301369863013,449.19
SPXW250117C05535000,5535.0,0.16986301369863013,342.5
SPXW250117C05540000,5540.0,0.16986301369863013,338.48
SPX250117C05545000,5545.0,0.16986301369863013,532.2
SPXW250117C05550000,5550.0,0.16986301369863013,415.25
SPX250117C05555000,5555.0,0.16986301369863013,416.7
SPXW250117C05560000,5560.0,0.16986301369863013,495.6
SPX250117C05565000,5565.0,0.16986301369863013,312.19
SPXW250117C05570000,5570.0,0.16986301369863013,300.75
SPXW250117C05575000,5575.0,0.16986301369863013,373.9
SPXW250117C05580000,5580.0,0.16986301369863013,369.85
SPX250117C05585000,5585.0,0.16986301369863013,384.6
SPXW250117C05590000,5590.0,0.16986301369863013,306.23
SPX250117C05595000,5595.0,0.16986301369863013,296.2
SPX250117C05600000,5600.0,0.16986301369863013,370.85
SPXW250117C05605000,5605.0,0.16986301369863013,357.28
SPX250117C05610000,5610.0,0.16986301369863013,364.09
SPXW250117C05615000,5615.0,0.16986301369863013,296.69
SPX250117C05620000,5620.0,0.16986301369863013,352.26
SPXW250117C05625000,5625.0,0.16986301369863013,334.96
SPX250117C05630000,5630.0,0.16986301369863013,269.2
SPX250117C05635000,5635.0,0.16986301369863013,435.65
SPX250117C05640000,5640.0,0.16986301369863013,261.0
SPXW250117C05645000,5645.0,0.16986301369863013,334.34
SPXW250117C05650000,5650.0,0.16986301369863013,435.45
SPXW250117C05655000,5655.0,0.16986301369863013,269.77
SPX250117C05660000,5660.0,0.16986301369863013,326.62
SPXW250117C05665000,5665.0,0.16986301369863013,262.96
SPXW250117C05670000,5670.0,0.16986301369863013,259.3
SPX250117C05675000,5675.0,0.16986301369863013,307.15
SPXW250117C05680000,5680.0,0.16986301369863013,335.45000000000005
SPX250117C05685000,5685.0,0.16986301369863013,216.2
SPXW250117C05690000,5690.0,0.16986301369863013,295.70000000000005
SPX250117C05695000,5695.0,0.16986301369863013,226.22
SPX250117C05700000,5700.0,0.16986301369863013,287.0
SPX250117C05705000,5705.0,0.16986301369863013,223.1
SPX250117C05710000,5710.0,0.16986301369863013,383.69
SPX250117C05715000,5715.0,0.16986301369863013,275.35
SPX250117C05720000,5720.0,0.16986301369863013,271.3
SPX250117C05725000,5725.0,0.16986301369863013,266.70000000000005
SPX250117C05730000,5730.0,0.16986301369863013,263.25
SPX250117C05735000,5735.0,0.16986301369863013,259.29999999999995
SPX250117C05740000,5740.0,0.16986301369863013,255.35
SPX250117C05745000,5745.0,0.16986301369863013,251.4
SPX250117C05750000,5750.0,0.16986301369863013,246.9
SPX250117C05755000,5755.0,0.16986301369863013,243.5
SPX250117C05760000,5760.0,0.16986301369863013,239.6
SPXW250117C05765000,5765.0,0.16986301369863013,236.3
SPX250117C05770000,5770.0,0.16986301369863013,231.85000000000002
SPXW250117C05775000,5775.0,0.16986301369863013,228.55
SPX250117C05780000,5780.0,0.16986301369863013,224.2
SPX250117C05785000,5785.0,0.16986301369863013,220.4
SPX250117C05790000,5790.0,0.16986301369863013,216.6
SPX250117C05795000,5795.0,0.16986301369863013,212.85000000000002
SPXW250117C05800000,5800.0,0.16986301369863013,209.0
SPXW250117C05805000,5805.0,0.16986301369863013,205.95
SPXW250117C05810000,5810.0,0.16986301369863013,202.25
SPXW250117C05815000,5815.0,0.16986301369863013,198.6
SPX250117C05820000,5820.0,0.16986301369863013,194.35
SPX250117C05825000,5825.0,0.16986301369863013,190.55
SPXW250117C05830000,5830.0,0.16986301369863013,187.35
SPXW250117C05835000,5835.0,0.16986301369863013,184.14999999999998
SPXW250117C05840000,5840.0,0.16986301369863013,180.25
SPXW250117C05845000,5845.0,0.16986301369863013,176.45
SPXW250117C05850000,5850.0,0.16986301369863013,173.25
SPXW250117C05855000,5855.0,0.16986301369863013,169.5
SPX250117C05860000,5860.0,0.16986301369863013,165.7
SPX250117C05865000,5865.0,0.16986301369863013,162.15
SPXW250117C05870000,5870.0,0.16986301369863013,159.55
SPX250117C05875000,5875.0,0.16986301369863013,155.55
SPXW250117C05880000,5880.0,0.16986301369863013,152.9
SPX250117C05885000,5885.0,0.16986301369863013,148.85
SPXW250117C05890000,5890.0,0.16986301369863013,146.4
SPX250117C05895000,5895.0,0.16986301369863013,142.35
SPX250117C05900000,5900.0,0.16986301369863013,139.35000000000002
SPXW250117C05905000,5905.0,0.16986301369863013,136.64999999999998
SPX250117C05910000,5910.0,0.16986301369863013,132.95
SPXW250117C05915000,5915.0,0.16986301369863013,130.5
SPX250117C05920000,5920.0,0.16986301369863013,126.85
SPXW250117C05925000,5925.0,0.16986301369863013,124.69999999999999
SPXW250117C05930000,5930.0,0.16986301369863013,121.5
SPX250117C05935000,5935.0,0.16986301369863013,117.80000000000001
SPXW250117C05940000,5940.0,0.16986301369863013,115.69999999999999
SPX250117C05945000,5945.0,0.16986301369863013,112.35
SPXW250117C05950000,5950.0,0.16986301369863013,110.30000000000001
SPX250117C05955000,5955.0,0.16986301369863013,106.7
SPXW250117C05960000,5960.0,0.16986301369863013,104.5
SPX250117C05965000,5965.0,0.16986301369863013,101.05000000000001
SPX250117C05970000,5970.0,0.16986301369863013,98.44999999999999
SPX250117C05975000,5975.0,0.16986301369863013,96.05000000000001
SPX250117C05980000,5980.0,0.16986301369863013,93.35
SPX250117C05985000,5985.0,0.16986301369863013,90.94999999999999
SPX250117C05990000,5990.0,0.16986301369863013,88.35
SPX250117C05995000,5995.0,0.16986301369863013,85.85
SPXW250117C06000000,6000.0,0.16986301369863013,84.44999999999999
SPXW250117C06005000,6005.0,0.16986301369863013,82.15
SPXW250117C06010000,6010.0,0.16986301369863013,79.8
SPXW250117C06015000,6015.0,0.16986301369863013,77.25
SPXW250117C06020000,6020.0,0.16986301369863013,75.35
SPXW250117C06025000,6025.0,0.16986301369863013,73.2
SPXW250117C06030000,6030.0,0.16986301369863013,71.05000000000001
SPX250117C06035000,6035.0,0.16986301369863013,67.95
SPXW250117C06040000,6040.0,0.16986301369863013,66.80000000000001
SPX250117C06045000,6045.0,0.16986301369863013,63.900000000000006
SPXW250117C06050000,6050.0,0.16986301369863013,62.95
